Question,Answer
Đền Đuông có kiến trúc gì đặc biệt?,"Đền Đuông có kiến trúc hình chữ Công, với hai toà tiền đường và hậu cung được nối với nhau bằng ống muống. Toàn bộ công trình có 48 cột, hình đỉnh và 4 cây đèn to cao, màu đen bóng. Đền còn bảo tồn được 14 đạo sắc phong từ thời Cảnh Hưng (1745) đến đời vua Khải Định (1925) và cuốn ngọc phả ghi rõ về thần tích, lịch sử Đền."
"Đền Đuông có những gian, tòa nào?","Đền Đuông có tiền tế (5 gian), toà trung tế 3 gian nằm song song và kề bờ mái với toà tiền tế, trong là hậu cung 3 gian nối với trung tế theo hình chữ “đinh”. Đền có kiến trúc mặt bằng kiểu “nội đinh, ngoại nhất” qua cổng tam quan 2 tầng 4 mái tới sân đền lát gạch vuông. Tổng diện tích xây dựng của đền lên tới 600m2."
"Đền Đuông có những bảo vật, hiện vật quý giá nào?","Đền Đuông bảo tồn được 14 đạo sắc phong từ thời Cảnh Hưng (1745) đến đời vua Khải Định (1925) và cuốn ngọc phả ghi rõ về thần tích, lịch sử Đền. Bên trong đền có đầy đủ các đồ thờ tự như bát nhang đồng, chiêng và chuông đồng, ngai thờ sơn son thếp vàng, và các chi tiết chạm trổ tứ quý được tạo ra từ các loại gỗ quý. Ngoài ra, các bệ Phật hình hoa sen làm từ đất nung, cùng với những chi tiết trang trí hình cánh sen đặc trưng trên các bát sứ và lọ sứ men ngà rạn."
Đình Hiển Lễ tọa lạc tại vị trí nào?,"Đình Hiển Lễ tọa lạc ở một vị trí đẹp, rộng và bằng phẳng ở ven làng. Đình nằm ở vị trí giao thông rất thuận lợi, liền kề thị trấn Xuân Hòa, cách khu du lịch Đại Lải 6km, cách thị xã Phúc Yên 6km. Đình và làng gốm Hiển Lễ có thể trở thành điểm du lịch hấp dẫn."
"Đình Hiển Lễ có những bảo vật, hiện vật quý giá nào?","Đình Hiển Lễ lưu giữ nhiều cổ vật thuộc các loại chất liệu như gỗ, vải, đồng, giấy. Trong đó có hai cỗ ngai thánh làm thời Nguyễn được sơn son thếp vàng, đục chạm tinh tế; kiệu bát cống với lầu kiệu khá lớn hình mui thuyền, được làm từ thời Hậu Lê. Đặc biệt có 6 bản sắc phong và 2 cuốn ngọc phả chữ Hán, là tài liệu thuộc dạng cổ vật độc bản, rất quý."
Đình Hiển Lễ tổ chức lễ hội vào ngày nào?,Đình Hiển Lễ tổ chức giỗ Tổ vào ngày 28 tháng 3 âm lịch. Đây là một trong hai kỳ tiệc lớn nhất hàng năm tại đình. Lễ hội này thu hút đông đảo người dân và du khách đến tham gia.
Chi tiết về lễ hội đình Hiển Lễ?,"Hàng năm tại đình Hiển Lễ có nhiều ngày tiệc lệ, trong đó lớn nhất là 2 kỳ tiệc: giỗ Tổ. Đình Hiển Lễ tọa lạc ở một vị trí đẹp, rộng và bằng phẳng ở ven làng. Lúc mới khởi dựng, đình có quy mô kiến trúc rất đồ sộ với các tòa bố cục theo hình chữ “chủ”."
Đình Hiển Lễ thờ ai?,"Đình Hiển Lễ thờ ông (Đức thánh tổ Hà Tân), vợ ông (La Lang Lương thị) cùng với con trai ông (Đức thánh Trường Sinh). Họ là những người có công phò giúp vua Hùng và âm phù Hai Bà Trưng đánh giặc giúp nước, cứu dân. Họ đã được tôn phong làm thành hoàng làng."
Đình Hội Thịnh tọa lạc tại vị trí nào?,"Đình Hội Thịnh nằm ở xã Hợp Thịnh, huyện Tam Dương, tỉnh Vĩnh Phúc. Đình nằm phía trước bên phải trụ sở Uỷ ban nhân dân xã Hợp Thịnh. Đình được dựng trên một gò đất cao, bằng phẳng, nhô ra bên mép hồ nuôi trồng thủy sản."
Đình Hội Thịnh được xây dựng từ khi nào?,"Đình Hội Thịnh được xây dựng từ khoảng nửa cuối thế kỷ thứ XVII, không rõ năm khởi dựng. Ngôi đình cũ cách vị trí ngôi đình hiện nay khoảng 3m về phía sau, thuộc trung tâm Hội Hạ xưa. Đình Hội Thịnh được gọi theo tên làng Hội Thịnh xưa - một làng lớn của tổng Hội Hạ, tiền thân của xã Hợp Thịnh ngày nay."
Đình Hội Thịnh có kiến trúc gì đặc biệt?,"Đình Hội Thịnh được xây dựng trên một gò đất cao, bằng phẳng, nhô ra bên mép hồ nuôi trồng thủy sản. Đình quay lưng về phía đường trước UBND xã Hợp Thịnh và có quy mô khang trang. Tòa đại bái được phục dựng khang trang nhờ công đức của nhân dân thập phương."
Đình Hội Thịnh tổ chức lễ hội vào ngày nào?,"Đình Hội Thịnh duy trì 7 lễ tiệc hàng năm, trong đó có 3 ngày lễ chính là mùng 3 và mùng 10 tháng giêng, mùng 10 tháng 9 âm lịch. Phần hội diễn ra suốt đêm 19, cả ngày 20 và kết thúc vào nửa ngày 21."
Đình Hội Thịnh đã qua bao nhiêu lần tu sửa?,"Đình Hội Thịnh đã trải qua nhiều lần tu sửa do bị phá hoại và hư hỏng trong thời gian và các cuộc chiến tranh. Đình được phục dựng theo dáng dấp của đình cũ. Các hiện vật cũ còn giữ lại được rất ít, chủ yếu là các gia đình, cá nhân cung tiến từ năm 1996 trở lại đây."
Diện tích của đình Hội Thịnh là bao nhiêu?,"Đại đình gồm năm gian, hai trái có kích thước 16,8m x 6,8m. Gian chính rộng gần 4m, đây là nơi tế tự, cúng lễ. Đình Hội Thịnh hiện nay được dựng trên một gò đất cao, bằng phẳng."
"Đình Hội Thịnh có những gian, tòa nào?","Đình Hợp Thịnh có mặt bằng kiểu chữ Đinh, đại đình gồm năm gian, hai trái. Đại đình có kết cấu bốn hàng chân cột với 24 cột lớn. Tòa đại bái được phục dựng khang trang."
Chi tiết về lễ hội đình Hội Thịnh?,"Đình Hội Thịnh duy trì đầy đủ 7 lễ tiệc hàng năm theo phong tục từ trước để lại. Trong đó có 3 ngày lễ chính là mùng 3 và mùng 10 tháng giêng, mùng 10 tháng 9 âm lịch."
Những sự kiện lịch sử quan trọng đã diễn ra tại đình Hội Thịnh?,"Đình Hội Thịnh đã từng chứng kiến và che chở cho những người hoạt động cách mạng. Nơi đây từng là nơi chứa kho vũ khí, thuốc men, là nơi cứu chữa bệnh binh, sơ tán của các cơ quan Đảng, chính quyền tỉnh trong các cuộc chiến tranh của đất nước. Tháng 02/2011 đình Hội Thịnh được UBND tỉnh Vĩnh Phúc công nhận là Di tích Lịch sử văn hóa cấp tỉnh."
Đình Hương Canh được xây dựng từ khi nào?,"Đình Hương Canh được xây dựng vào thời Hậu Lê (thế kỷ XVII). Đình có kiến trúc đồ sộ, chạm trổ tinh vi điêu luyện. Đình Hương Canh tạo thành cụm di tích dầy đặc về mật độ, độc đáo về mỹ thuật kiến trúc gỗ cổ dân gian, rất quý hiếm của tỉnh Vĩnh Phúc."
Đình Hương Canh xây dựng vào thời đại nào?,"Đình Hương Canh được xây dựng vào thời Hậu Lê (thế kỷ XVII). Đình có kiến trúc đồ sộ, chạm trổ tinh vi điêu luyện. Đình Hương Canh tạo thành cụm di tích dầy đặc về mật độ, độc đáo về mỹ thuật kiến trúc gỗ cổ dân gian, rất quý hiếm của tỉnh Vĩnh Phúc, của xứ Đoài và vùng đồng bằng - trung du Bắc bộ."
Đình Hương Canh có kiến trúc gì đặc biệt?,"Đình Hương Canh là một ngôi đình có kiến trúc đồ sộ, chạm trổ tinh vi điêu luyện. Xưa kia, đình Hương Canh có 3 toà kiến trúc bố cục theo kiểu chữ “vương”, năm 1964 trong khi tu sửa đã dỡ đi toà cuối cùng, nay còn toà tiền tế và đại đình. Tiền tế đình Hương Canh gồm 3 gian, mái được làm kiểu 2 tầng 8 mái, toà đại đình 5 gian 2 dĩ, dài 26m, rộng 13,50m, 4 mái."
Đình Hương Canh đã qua bao nhiêu lần tu sửa?,"Đình Hương Canh đã được tu sửa vào năm 1964. Trong quá trình tu sửa, tòa cuối cùng đã bị dỡ bỏ. Hiện nay, đình còn lại tòa tiền tế và đại đình."
Đình Hương Canh tọa lạc tại vị trí nào?,"Đình Hương Canh nằm ở vị trí giữa làng. Đình Hương Canh đã đứng đó gần 300 năm. Đình Hương Canh như thách thức với nắng mưa, như khoe với thiên nhiên cỏ cây."
Những ngôi chùa nào gần ngôi đình Hương Canh?,"Chùa Kính Phúc nằm gần đình Hương Canh. Cùng với đình Ngọc Canh, Tiên Canh, chùa Kính Phúc và các điếm, miếu cổ trong một khu vực không rộng của làng gốm cổ Hương Canh - đình Hương Canh tạo thành cụm di tích dầy đặc về mật độ, độc đáo về mỹ thuật kiến trúc gỗ cổ dân gian."
Đình Hương Canh được xây dựng từ vật liệu nào?,"Đình Hương Canh là ngôi đình có kiến trúc đồ sộ, chạm trổ tinh vi điêu luyện. Đình Ngọc Canh có kiểu thức kiến trúc tương tự đình Hương Canh, rất đồ sộ, cột lớn kết cấu vững chãi. Để chống đỡ bộ mái nặng hàng chục tấn ấy, các nhà thiết kế thời xưa đã sử dụng gỗ."
"Những ngôi đình, chùa nào đạt di tích lịch sử cấp quốc gia?",Đôi chuông chùa Viên Minh được xếp hạng Di tích nghệ thuật cấp Quốc gia năm 1993. Chùa Làng Dòng được công nhận là di tích lịch sử văn hóa cấp quốc gia năm 1980. Bàn thờ Phật bằng đá tại chùa Xuân Lũng đã được công nhận là Bảo vật quốc gia năm 2021.
"Đình Hương Canh có những gian, tòa nào?","Đình Hương Canh xưa kia có 3 tòa kiến trúc bố cục theo kiểu chữ ""vương"". Hiện nay, đình còn tòa tiền tế và đại đình. Tiền tế đình Hương Canh gồm 3 gian, toà đại đình 5 gian 2 dĩ."
Đình Hương Canh có ảnh hưởng như thế nào đến cộng đồng địa phương?,"Đình Hương Canh, một công trình kiến trúc đạt đến đỉnh cao về nghệ thuật điêu khắc gỗ cổ dân gian, không chỉ thu hút sự quan tâm nghiên cứu của giới khoa học mà còn là điểm đến hấp dẫn cho du khách. Đình Hương Canh cùng với các di tích khác tạo thành cụm di tích có mật độ dày đặc, độc đáo về mỹ thuật kiến trúc gỗ cổ dân gian, rất quý hiếm của tỉnh Vĩnh Phúc, của xứ Đoài và vùng đồng bằng - trung du Bắc bộ. Trong tương lai, đình Hương Canh hứa hẹn sẽ là địa chỉ đỏ trong những chuyến hành hương tham quan thưởng ngoạn của du khách gần xa."
Đình Ngọc Canh được xây dựng từ khi nào?,Đình Ngọc Canh được khởi dựng thời Hậu Lê (thế kỷ XVII). Đình có kiểu thức kiến trúc tương tự đình Hương Canh. Đình có cột lớn kết cấu vững chãi.
Đình Ngọc Canh có kiến trúc gì đặc biệt?,"Đình Ngọc Canh có kiểu thức kiến trúc tương tự đình Hương Canh, rất đồ sộ, cột lớn kết cấu vững chãi. Hiện đình còn nguyên 3 toà kiến trúc bố cục như hình chữ “vương”. Về nghệ thuật chạm khắc, đình Ngọc Canh cũng có những bức chạm giống đình Hương Canh."
Đình Ngọc Canh thờ ai?,"Đình Ngọc Canh thờ 6 vị thành hoàng. Đó là Thiên Sách Vương Ngô Xương Ngập, Nam Tấn Vương Ngô Xương Văn, Linh Quang Thái Hậu Dương Thị Như Ngọc, A Lữ nương nương Dương Phương Lan, Thị Tùng phu nhân Phạm Thị Uy Duyên, Đông Ngạc đại thần Đỗ Cảnh Thạc. Các vị này đều có liên quan đến Ngô Quyền."
"Đình Ngọc Canh có những gian, tòa nào?","Đình Ngọc Canh có 3 tòa kiến trúc bố cục như hình chữ “vương”. Tiền tế 5 gian dài 20m, rộng 7,10m. Đại đình 5 gian 2 dĩ dài 24m, rộng 15,50m; hậu cung 5 gian dài 10m, rộng 7,30m."
Đình Sơn Bao thờ ai?,"Đình Sơn Bao thờ ba vị thành hoàng. Đó là Tản Viên Sơn Thánh, Cao Sơn Đại Vương, Quý Minh Đại Vương. Tương truyền là ba vị thần sinh ở vùng núi Tản Viên, có công giúp vua Hùng Duệ Vương đánh giặc."
Đình Sơn Bao tọa lạc tại vị trí nào?,"Đình Sơn Bao tọa lạc tại làng Bầu, xã Liên Bảo, thành phố Vĩnh Yên. Đình còn được gọi là đình Bầu."
Đình Sơn Bao được xây dựng từ khi nào?,"Đình Sơn Bao được xây dựng từ đời vua Cảnh Hưng năm thứ 18, tức năm 1758. Đình Sơn Bao thuộc loại di tích kiến trúc nghệ thuật. Ngôi đình Sơn Bao trước đây có quy mô lớn, khung đình chịu lực được làm bằng gỗ Tứ Thiết."
Đình Sơn Bao xây dựng vào thời đại nào?,"Đình Sơn Bao được khởi xây dựng từ đời vua Cảnh Hưng năm thứ 18, tức năm 1758. Đình thuộc loại di tích kiến trúc nghệ thuật. Ngôi đình Sơn Bao trước đây có quy mô lớn, khung đình chịu lực được làm bằng gỗ Tứ Thiết."
Đình Sơn Bao đã qua bao nhiêu lần tu sửa?,"Đình Sơn Bao đã trải qua nhiều lần tu sửa. Lần tu sửa đầu tiên là sau khi đình bị ném bom năm 1943. Lần tu sửa thứ hai là vào năm 1952, sau khi đình bị thực dân Pháp đốt phá năm 1951."
Diện tích của đình Sơn Bao là bao nhiêu?,"Diện tích sử dụng của đình Sơn Bao là 109,5m2. Đình có quy mô 3 toà tiền tế 3 gian 2 dĩ, trung tế 3 gian và hậu cung 1 gian. Đình có 16 cột chịu lực bằng bê tông, vì kèo dàn tay được làm bằng gỗ, mái lợp ngói mũi ở các góc mái."
"Đình Sơn Bao có những bảo vật, hiện vật quý giá nào?","Đình Sơn Bao có ngọc phả được hàng ngàn thế hệ lưu truyền gìn giữ. Hiện vật mới gồm đồ gỗ, đồ sứ, đồ đồng như ngai thờ, đài nước, hạc đứng trên lưng rùa, hạc nhỏ, án gian, kiều dài, hoành phi câu đối, bộ chấp kích, trống, chuông, đỉnh đồng. Các hiện vật này đều được mua sắm công đức vào đình đầy đủ theo lễ nghi."
